발전원,지역구분,시도구분,개수,용량,지역개수,지역용량,연도
태양광,경상북도,포항시 남구,7,516.0,577.0,62736.79,2015
태양광,경상북도,포항시 북구,10,768.0,577.0,62736.79,2015
태양광,광주광역시,광산구,54,7421.05,91.0,9785.13,2015
태양광,광주광역시,남구,0,0.0,0.0,0.0,2015
태양광,광주광역시,북구,21,1384.5,91.0,9785.13,2015
태양광,광주광역시,서구,16,979.58,91.0,9785.13,2015
태양광,대구광역시,군위군,9,956.0,24.0,1951.11,2015
태양광,대구광역시,남구,0,0.0,0.0,0.0,2015
태양광,대구광역시,달서구,0,0.0,0.0,0.0,2015
태양광,대구광역시,달성군,8,617.47,24.0,1951.11,2015
태양광,대구광역시,동구,0,0.0,0.0,0.0,2015
태양광,대구광역시,북구,7,377.64,24.0,1951.11,2015
태양광,대구광역시,서구,0,0.0,0.0,0.0,2015
태양광,대구광역시,수성구,0,0.0,0.0,0.0,2015
태양광,대전광역시,대덕구,6,351.0,6.0,351.0,2015
태양광,대전광역시,동구,0,0.0,0.0,0.0,2015
태양광,대전광역시,서구,0,0.0,0.0,0.0,2015
태양광,대전광역시,유성구,0,0.0,0.0,0.0,2015
태양광,대전광역시,중구,0,0.0,0.0,0.0,2015
태양광,부산광역시,강서구,8,1599.63,13.0,1916.63,2015
태양광,부산광역시,기장군,5,317.0,13.0,1916.63,2015
태양광,부산광역시,동래구,0,0.0,0.0,0.0,2015
태양광,부산광역시,부산진구,0,0.0,0.0,0.0,2015
태양광,부산광역시,사상구,0,0.0,0.0,0.0,2015
태양광,부산광역시,서구,0,0.0,0.0,0.0,2015
태양광,부산광역시,영도구,0,0.0,0.0,0.0,2015
태양광,부산광역시,중구,0,0.0,0.0,0.0,2015
태양광,부산광역시,해운대구,0,0.0,0.0,0.0,2015
태양광,서울특별시,강남구,0,0.0,0.0,0.0,2015
태양광,서울특별시,강동구,0,0.0,0.0,0.0,2015
태양광,서울특별시,강북구,0,0.0,0.0,0.0,2015
태양광,서울특별시,강서구,0,0.0,0.0,0.0,2015
태양광,서울특별시,관악구,0,0.0,0.0,0.0,2015
태양광,서울특별시,광진구,0,0.0,0.0,0.0,2015
태양광,서울특별시,구로구,0,0.0,0.0,0.0,2015
태양광,서울특별시,금천구,0,0.0,0.0,0.0,2015
태양광,서울특별시,도봉구,0,0.0,0.0,0.0,2015
태양광,서울특별시,동대문구,0,0.0,0.0,0.0,2015
태양광,서울특별시,마포구,5,142.82,13.0,328.82,2015
태양광,서울특별시,서대문구,0,0.0,0.0,0.0,2015
태양광,서울특별시,서초구,0,0.0,0.0,0.0,2015
태양광,서울특별시,성북구,8,186.0,13.0,328.82,2015
태양광,서울특별시,송파구,0,0.0,0.0,0.0,2015
태양광,서울특별시,양천구,0,0.0,0.0,0.0,2015
태양광,서울특별시,은평구,0,0.0,0.0,0.0,2015
태양광,서울특별시,종로구,0,0.0,0.0,0.0,2015
태양광,서울특별시,중구,0,0.0,0.0,0.0,2015
태양광,서울특별시,중랑구,0,0.0,0.0,0.0,2015
태양광,세종특별자치시,0,23,1868.0,23.0,1868.0,2015
태양광,울산광역시,북구,7,721.0,26.0,2730.82,2015
태양광,울산광역시,울주군,19,2009.82,26.0,2730.82,2015
태양광,인천광역시,강화군,18,1191.72,23.0,2000.49,2015
태양광,인천광역시,계양구,0,0.0,0.0,0.0,2015
태양광,인천광역시,남동구,5,808.77,23.0,2000.49,2015
태양광,인천광역시,미추홀구,0,0.0,0.0,0.0,2015
태양광,인천광역시,부평구,0,0.0,0.0,0.0,2015
태양광,인천광역시,서구,0,0.0,0.0,0.0,2015
태양광,인천광역시,옹진군,0,0.0,0.0,0.0,2015
태양광,인천광역시,중구,0,0.0,0.0,0.0,2015
태양광,전라남도,강진군,99,9134.94,1504.0,159118.83,2015
태양광,전라남도,고흥군,232,22783.62,1504.0,159118.83,2015
태양광,전라남도,곡성군,68,6624.95,1504.0,159118.83,2015
태양광,전라남도,광양시,14,999.52,1504.0,159118.83,2015
태양광,전라남도,구례군,0,0.0,0.0,0.0,2015
태양광,전라남도,나주시,149,17296.16,1504.0,159118.83,2015
태양광,전라남도,담양군,78,10273.65,1504.0,159118.83,2015
태양광,전라남도,목포시,0,0.0,0.0,0.0,2015
태양광,전라남도,무안군,30,3529.0,1504.0,159118.83,2015
태양광,전라남도,보성군,45,4942.2,1504.0,159118.83,2015
태양광,전라남도,순천시,75,6873.25,1504.0,159118.83,2015
태양광,전라남도,신안군,30,2655.0,1504.0,159118.83,2015
태양광,전라남도,여수시,17,1697.0,1504.0,159118.83,2015
태양광,전라남도,영광군,13,958.0,1504.0,159118.83,2015
태양광,전라남도,영암군,142,14179.79,1504.0,159118.83,2015
태양광,전라남도,완도군,104,11933.27,1504.0,159118.83,2015
태양광,전라남도,장성군,94,9867.9,1504.0,159118.83,2015
태양광,전라남도,장흥군,24,2873.41,1504.0,159118.83,2015
태양광,전라남도,진도군,21,2533.0,1504.0,159118.83,2015
태양광,전라남도,함평군,34,3072.52,1504.0,159118.83,2015
태양광,전라남도,해남군,178,21122.4,1504.0,159118.83,2015
태양광,전라남도,화순군,57,5769.25,1504.0,159118.83,2015
태양광,전북특별자치도,고창군,150,17783.38,1467.0,160013.61,2015
태양광,전북특별자치도,군산시,76,8789.3,1467.0,160013.61,2015
태양광,전북특별자치도,김제시,225,24920.49,1467.0,160013.61,2015
태양광,전북특별자치도,남원시,171,17866.29,1467.0,160013.61,2015
태양광,전북특별자치도,무주군,0,0.0,0.0,0.0,2015
태양광,전북특별자치도,부안군,104,11204.94,1467.0,160013.61,2015
태양광,전북특별자치도,순창군,23,2763.37,1467.0,160013.61,2015
태양광,전북특별자치도,완주군,75,9517.63,1467.0,160013.61,2015
태양광,전북특별자치도,익산시,210,24293.36,1467.0,160013.61,2015
태양광,전북특별자치도,임실군,105,9394.05,1467.0,160013.61,2015
태양광,전북특별자치도,장수군,28,3853.0,1467.0,160013.61,2015
태양광,전북특별자치도,전주시 덕진구,39,2898.45,1467.0,160013.61,2015
태양광,전북특별자치도,전주시 완산구,11,610.84,1467.0,160013.61,2015
태양광,전북특별자치도,정읍시,199,20561.28,1467.0,160013.61,2015
태양광,전북특별자치도,진안군,51,5557.23,1467.0,160013.61,2015
태양광,제주특별자치도,서귀포시,0,0.0,0.0,0.0,2015
태양광,충청남도,계룡시,0,0.0,0.0,0.0,2015
태양광,충청남도,공주시,94,8201.04,944.0,100554.13,2015
태양광,충청남도,금산군,43,3388.7,944.0,100554.13,2015
태양광,충청남도,논산시,240,26293.36,944.0,100554.13,2015
태양광,충청남도,당진시,49,5012.76,944.0,100554.13,2015
태양광,충청남도,보령시,76,9344.0,944.0,100554.13,2015
태양광,충청남도,부여군,129,13993.57,944.0,100554.13,2015
태양광,충청남도,서산시,49,5172.82,944.0,100554.13,2015
태양광,충청남도,서천군,94,9114.1,944.0,100554.13,2015
태양광,충청남도,아산시,33,2634.52,944.0,100554.13,2015
태양광,충청남도,예산군,26,1557.0,944.0,100554.13,2015
태양광,충청남도,천안시 동남구,13,1718.2,944.0,100554.13,2015
태양광,충청남도,천안시 서북구,0,0.0,0.0,0.0,2015
태양광,충청남도,청양군,19,1552.22,944.0,100554.13,2015
태양광,충청남도,태안군,50,8223.52,944.0,100554.13,2015
태양광,충청남도,홍성군,29,4348.32,944.0,100554.13,2015
태양광,충청북도,괴산군,57,5391.99,376.0,34824.57,2015
태양광,충청북도,단양군,14,1317.0,376.0,34824.57,2015
태양광,충청북도,보은군,51,4291.18,376.0,34824.57,2015
태양광,충청북도,영동군,17,3836.03,376.0,34824.57,2015
태양광,충청북도,옥천군,46,3981.29,376.0,34824.57,2015
태양광,충청북도,음성군,20,1610.31,376.0,34824.57,2015
태양광,충청북도,제천시,24,2772.7,376.0,34824.57,2015
태양광,충청북도,증평군,8,488.21,376.0,34824.57,2015
태양광,충청북도,진천군,29,3539.58,376.0,34824.57,2015
태양광,충청북도,청주시 상당구,15,841.17,376.0,34824.57,2015
태양광,충청북도,청주시 서원구,15,1001.49,376.0,34824.57,2015
태양광,충청북도,청주시 청원구,20,1726.5,376.0,34824.57,2015
태양광,충청북도,청주시 흥덕구,18,784.74,376.0,34824.57,2015
태양광,충청북도,충주시,42,3242.38,376.0,34824.57,2015
소수력,경상북도,문경시,0,0.0,0.0,0.0,2015
소수력,전라남도,담양군,0,0.0,0.0,0.0,2015
소수력,전라남도,완도군,0,0.0,0.0,0.0,2015
바이오매스,강원특별자치도,춘천시,0,0.0,0.0,0.0,2015
폐기물소각,경상북도,칠곡군,0,0.0,0.0,0.0,2015
바이오에너지,전북특별자치도,정읍시,0,0.0,0.0,0.0,2015
태양광,강원특별자치도,강릉시,25,2111.73,191.0,19948.46,2014
태양광,강원특별자치도,고성군,23,3770.75,191.0,19948.46,2014
태양광,강원특별자치도,동해시,11,904.54,191.0,19948.46,2014
태양광,강원특별자치도,삼척시,0,0.0,0.0,0.0,2014
태양광,강원특별자치도,속초시,11,1041.1,191.0,19948.46,2014
태양광,강원특별자치도,양구군,22,2159.14,191.0,19948.46,2014
태양광,강원특별자치도,양양군,8,926.16,191.0,19948.46,2014
태양광,강원특별자치도,영월군,7,418.0,191.0,19948.46,2014
태양광,강원특별자치도,원주시,16,1899.5,191.0,19948.46,2014
태양광,강원특별자치도,인제군,7,673.0,191.0,19948.46,2014
태양광,강원특별자치도,철원군,10,1297.8,191.0,19948.46,2014
태양광,강원특별자치도,춘천시,26,1464.12,191.0,19948.46,2014
태양광,강원특별자치도,태백시,5,795.75,191.0,19948.46,2014
태양광,강원특별자치도,평창군,0,0.0,0.0,0.0,2014
태양광,강원특별자치도,홍천군,10,1017.0,191.0,19948.46,2014
태양광,강원특별자치도,화천군,0,0.0,0.0,0.0,2014
태양광,강원특별자치도,횡성군,10,1469.87,191.0,19948.46,2014
태양광,경기도,가평군,7,222.5,331.0,25279.29,2014
태양광,경기도,고양시 덕양구,0,0.0,0.0,0.0,2014
태양광,경기도,고양시 일산동구,10,529.0,331.0,25279.29,2014
태양광,경기도,고양시 일산서구,9,625.0,331.0,25279.29,2014
태양광,경기도,광명시,0,0.0,0.0,0.0,2014
태양광,경기도,광주시,13,613.25,331.0,25279.29,2014
태양광,경기도,김포시,15,520.0,331.0,25279.29,2014
태양광,경기도,남양주시,10,851.28,331.0,25279.29,2014
태양광,경기도,동두천시,5,225.0,331.0,25279.29,2014
태양광,경기도,부천시 소사구,0,0.0,0.0,0.0,2014
태양광,경기도,부천시 오정구,0,0.0,0.0,0.0,2014
태양광,경기도,성남시 수정구,0,0.0,0.0,0.0,2014
태양광,경기도,성남시 중원구,0,0.0,0.0,0.0,2014
태양광,경기도,수원시 권선구,0,0.0,0.0,0.0,2014
태양광,경기도,수원시 장안구,0,0.0,0.0,0.0,2014
태양광,경기도,수원시 팔달구,0,0.0,0.0,0.0,2014
태양광,경기도,시흥시,13,2100.1,331.0,25279.29,2014
태양광,경기도,안산시 단원구,0,0.0,0.0,0.0,2014
태양광,경기도,안산시 상록구,0,0.0,0.0,0.0,2014
태양광,경기도,안성시,16,2290.8,331.0,25279.29,2014
태양광,경기도,안양시 동안구,0,0.0,0.0,0.0,2014
태양광,경기도,양주시,15,599.0,331.0,25279.29,2014
태양광,경기도,양평군,13,1157.0,331.0,25279.29,2014
태양광,경기도,여주시,12,1254.58,331.0,25279.29,2014
태양광,경기도,연천군,9,415.44,331.0,25279.29,2014
태양광,경기도,오산시,0,0.0,0.0,0.0,2014
태양광,경기도,용인시 기흥구,0,0.0,0.0,0.0,2014
태양광,경기도,용인시 수지구,0,0.0,0.0,0.0,2014
태양광,경기도,용인시 처인구,12,437.84,331.0,25279.29,2014
태양광,경기도,의왕시,0,0.0,0.0,0.0,2014
태양광,경기도,의정부시,5,121.75,331.0,25279.29,2014
태양광,경기도,이천시,19,2406.26,331.0,25279.29,2014
태양광,경기도,파주시,35,2265.33,331.0,25279.29,2014
태양광,경기도,평택시,59,5059.27,331.0,25279.29,2014
태양광,경기도,포천시,20,1743.0,331.0,25279.29,2014
태양광,경기도,하남시,0,0.0,0.0,0.0,2014
태양광,경기도,화성시,34,1842.89,331.0,25279.29,2014
태양광,경상남도,거제시,5,221.41,351.0,41179.3,2014
태양광,경상남도,거창군,14,3697.64,351.0,41179.3,2014
태양광,경상남도,고성군,24,2297.34,351.0,41179.3,2014
태양광,경상남도,김해시,31,4182.0,351.0,41179.3,2014
태양광,경상남도,남해군,21,959.92,351.0,41179.3,2014
태양광,경상남도,밀양시,14,1140.39,351.0,41179.3,2014
태양광,경상남도,사천시,83,7586.71,351.0,41179.3,2014
태양광,경상남도,산청군,30,3200.02,351.0,41179.3,2014
태양광,경상남도,양산시,16,1686.0,351.0,41179.3,2014
태양광,경상남도,의령군,11,2091.18,351.0,41179.3,2014
태양광,경상남도,진주시,18,3130.1,351.0,41179.3,2014
태양광,경상남도,창녕군,9,594.0,351.0,41179.3,2014
태양광,경상남도,창원시 마산합포구,0,0.0,0.0,0.0,2014
태양광,경상남도,창원시 마산회원구,5,421.2,351.0,41179.3,2014
태양광,경상남도,창원시 성산구,5,2241.82,351.0,41179.3,2014
태양광,경상남도,창원시 의창구,12,1628.59,351.0,41179.3,2014
태양광,경상남도,창원시 진해구,5,280.35,351.0,41179.3,2014
태양광,경상남도,통영시,5,232.06,351.0,41179.3,2014
태양광,경상남도,하동군,17,886.85,351.0,41179.3,2014
태양광,경상남도,함안군,20,3226.07,351.0,41179.3,2014
태양광,경상남도,함양군,0,0.0,0.0,0.0,2014
태양광,경상남도,합천군,6,1475.65,351.0,41179.3,2014
태양광,경상북도,경산시,19,2461.56,433.0,46274.28,2014
태양광,경상북도,경주시,13,997.92,433.0,46274.28,2014
태양광,경상북도,고령군,9,540.0,433.0,46274.28,2014
태양광,경상북도,구미시,20,1162.02,433.0,46274.28,2014
태양광,경상북도,김천시,19,2149.08,433.0,46274.28,2014
태양광,경상북도,문경시,6,506.0,433.0,46274.28,2014
태양광,경상북도,봉화군,16,1429.0,433.0,46274.28,2014
태양광,경상북도,상주시,108,11255.8,433.0,46274.28,2014
태양광,경상북도,성주군,12,1854.88,433.0,46274.28,2014
태양광,경상북도,안동시,25,1706.2,433.0,46274.28,2014
태양광,경상북도,영덕군,0,0.0,0.0,0.0,2014
태양광,경상북도,영양군,21,1924.3,433.0,46274.28,2014
태양광,경상북도,영주시,64,6878.92,433.0,46274.28,2014
태양광,경상북도,영천시,32,4956.26,433.0,46274.28,2014
태양광,경상북도,예천군,18,1626.48,433.0,46274.28,2014
태양광,경상북도,울진군,5,369.0,433.0,46274.28,2014
태양광,경상북도,의성군,13,2586.5,433.0,46274.28,2014
태양광,경상북도,청도군,14,933.36,433.0,46274.28,2014
태양광,경상북도,청송군,9,642.0,433.0,46274.28,2014
태양광,경상북도,칠곡군,5,533.0,433.0,46274.28,2014
태양광,경상북도,포항시 남구,5,1762.0,433.0,46274.28,2014
태양광,광주광역시,광산구,74,13104.69,145.0,19158.27,2014
태양광,광주광역시,남구,7,813.0,145.0,19158.27,2014
태양광,광주광역시,동구,0,0.0,0.0,0.0,2014
태양광,광주광역시,북구,45,3970.88,145.0,19158.27,2014
태양광,광주광역시,서구,19,1269.7,145.0,19158.27,2014
태양광,대구광역시,군위군,7,1259.0,37.0,3684.96,2014
태양광,대구광역시,남구,0,0.0,0.0,0.0,2014
태양광,대구광역시,달서구,12,1257.0,37.0,3684.96,2014
태양광,대구광역시,달성군,13,874.6,37.0,3684.96,2014
태양광,대구광역시,동구,0,0.0,0.0,0.0,2014
태양광,대구광역시,북구,5,294.36,37.0,3684.96,2014
태양광,대구광역시,수성구,0,0.0,0.0,0.0,2014
태양광,대전광역시,대덕구,0,0.0,0.0,0.0,2014
태양광,대전광역시,동구,5,115.0,26.0,1108.71,2014
태양광,대전광역시,서구,7,205.8,26.0,1108.71,2014
태양광,대전광역시,유성구,9,635.75,26.0,1108.71,2014
태양광,대전광역시,중구,5,152.16,26.0,1108.71,2014
태양광,부산광역시,강서구,18,2948.0,18.0,2948.0,2014
태양광,부산광역시,금정구,0,0.0,0.0,0.0,2014
태양광,부산광역시,기장군,0,0.0,0.0,0.0,2014
태양광,부산광역시,남구,0,0.0,0.0,0.0,2014
태양광,부산광역시,동구,0,0.0,0.0,0.0,2014
태양광,부산광역시,동래구,0,0.0,0.0,0.0,2014
태양광,부산광역시,부산진구,0,0.0,0.0,0.0,2014
태양광,부산광역시,북구,0,0.0,0.0,0.0,2014
태양광,부산광역시,사상구,0,0.0,0.0,0.0,2014
태양광,부산광역시,사하구,0,0.0,0.0,0.0,2014
태양광,부산광역시,해운대구,0,0.0,0.0,0.0,2014
태양광,서울특별시,강남구,0,0.0,0.0,0.0,2014
태양광,서울특별시,강동구,5,395.25,10.0,477.0,2014
태양광,서울특별시,강북구,0,0.0,0.0,0.0,2014
태양광,서울특별시,강서구,0,0.0,0.0,0.0,2014
태양광,서울특별시,관악구,0,0.0,0.0,0.0,2014
태양광,서울특별시,광진구,0,0.0,0.0,0.0,2014
태양광,서울특별시,구로구,0,0.0,0.0,0.0,2014
태양광,서울특별시,금천구,0,0.0,0.0,0.0,2014
태양광,서울특별시,노원구,0,0.0,0.0,0.0,2014
태양광,서울특별시,도봉구,0,0.0,0.0,0.0,2014
태양광,서울특별시,동대문구,0,0.0,0.0,0.0,2014
태양광,서울특별시,동작구,0,0.0,0.0,0.0,2014
태양광,서울특별시,서대문구,0,0.0,0.0,0.0,2014
태양광,서울특별시,서초구,0,0.0,0.0,0.0,2014
태양광,서울특별시,성동구,0,0.0,0.0,0.0,2014
태양광,서울특별시,성북구,5,81.75,10.0,477.0,2014
태양광,서울특별시,송파구,0,0.0,0.0,0.0,2014
태양광,서울특별시,양천구,0,0.0,0.0,0.0,2014
태양광,서울특별시,영등포구,0,0.0,0.0,0.0,2014
태양광,서울특별시,용산구,0,0.0,0.0,0.0,2014
태양광,서울특별시,은평구,0,0.0,0.0,0.0,2014
태양광,서울특별시,중랑구,0,0.0,0.0,0.0,2014
태양광,세종특별자치시,0,19,2266.28,19.0,2266.28,2014
태양광,울산광역시,남구,0,0.0,0.0,0.0,2014
태양광,울산광역시,동구,0,0.0,0.0,0.0,2014
태양광,울산광역시,북구,10,919.0,17.0,2018.0,2014
태양광,울산광역시,울주군,7,1099.0,17.0,2018.0,2014
태양광,울산광역시,중구,0,0.0,0.0,0.0,2014
태양광,인천광역시,강화군,15,925.0,15.0,925.0,2014
태양광,인천광역시,계양구,0,0.0,0.0,0.0,2014
태양광,인천광역시,남동구,0,0.0,0.0,0.0,2014
태양광,인천광역시,미추홀구,0,0.0,0.0,0.0,2014
태양광,인천광역시,부평구,0,0.0,0.0,0.0,2014
태양광,인천광역시,서구,0,0.0,0.0,0.0,2014
태양광,인천광역시,옹진군,0,0.0,0.0,0.0,2014
태양광,인천광역시,중구,0,0.0,0.0,0.0,2014
태양광,전라남도,강진군,62,6726.88,1150.0,127374.1,2014
태양광,전라남도,고흥군,140,12378.94,1150.0,127374.1,2014
태양광,전라남도,곡성군,51,6074.84,1150.0,127374.1,2014
태양광,전라남도,광양시,24,1661.2,1150.0,127374.1,2014
태양광,전라남도,구례군,9,741.0,1150.0,127374.1,2014
태양광,전라남도,나주시,56,6972.02,1150.0,127374.1,2014
태양광,전라남도,담양군,100,12341.43,1150.0,127374.1,2014
태양광,전라남도,목포시,35,4375.8,1150.0,127374.1,2014
태양광,전라남도,무안군,27,3393.0,1150.0,127374.1,2014
태양광,전라남도,보성군,33,2951.0,1150.0,127374.1,2014
태양광,전라남도,순천시,24,4286.98,1150.0,127374.1,2014
태양광,전라남도,신안군,8,653.0,1150.0,127374.1,2014
태양광,전라남도,여수시,16,841.75,1150.0,127374.1,2014
태양광,전라남도,영광군,34,3300.0,1150.0,127374.1,2014
태양광,전라남도,영암군,39,6015.06,1150.0,127374.1,2014
태양광,전라남도,완도군,127,11821.66,1150.0,127374.1,2014
태양광,전라남도,장성군,47,6581.26,1150.0,127374.1,2014
태양광,전라남도,장흥군,29,4884.8,1150.0,127374.1,2014
태양광,전라남도,진도군,14,1641.56,1150.0,127374.1,2014
태양광,전라남도,함평군,66,7589.82,1150.0,127374.1,2014
태양광,전라남도,해남군,150,16162.4,1150.0,127374.1,2014
태양광,전라남도,화순군,59,5979.7,1150.0,127374.1,2014
태양광,전북특별자치도,고창군,132,11228.87,1953.0,174316.22,2014
태양광,전북특별자치도,군산시,160,13769.46,1953.0,174316.22,2014
태양광,전북특별자치도,김제시,115,7973.91,1953.0,174316.22,2014
태양광,전북특별자치도,남원시,152,14091.83,1953.0,174316.22,2014
태양광,전북특별자치도,무주군,5,1081.0,1953.0,174316.22,2014
태양광,전북특별자치도,부안군,69,5890.54,1953.0,174316.22,2014
태양광,전북특별자치도,순창군,53,5559.66,1953.0,174316.22,2014
태양광,전북특별자치도,완주군,158,15344.01,1953.0,174316.22,2014
태양광,전북특별자치도,익산시,341,33364.35,1953.0,174316.22,2014
태양광,전북특별자치도,임실군,106,10145.88,1953.0,174316.22,2014
태양광,전북특별자치도,장수군,56,5227.0,1953.0,174316.22,2014
태양광,전북특별자치도,전주시 덕진구,73,5735.18,1953.0,174316.22,2014
태양광,전북특별자치도,전주시 완산구,24,1041.0,1953.0,174316.22,2014
태양광,전북특별자치도,정읍시,415,35143.89,1953.0,174316.22,2014
태양광,전북특별자치도,진안군,94,8719.64,1953.0,174316.22,2014
태양광,제주특별자치도,서귀포시,0,0.0,0.0,0.0,2014
태양광,제주특별자치도,제주시,0,0.0,0.0,0.0,2014
태양광,충청남도,계룡시,0,0.0,0.0,0.0,2014
태양광,충청남도,공주시,38,2602.13,409.0,36862.82,2014
태양광,충청남도,금산군,19,1189.79,409.0,36862.82,2014
태양광,충청남도,논산시,77,7018.96,409.0,36862.82,2014
태양광,충청남도,당진시,17,2362.7,409.0,36862.82,2014
태양광,충청남도,보령시,22,1856.0,409.0,36862.82,2014
태양광,충청남도,부여군,53,4479.85,409.0,36862.82,2014
태양광,충청남도,서산시,19,1625.8,409.0,36862.82,2014
태양광,충청남도,서천군,41,4266.24,409.0,36862.82,2014
태양광,충청남도,아산시,47,5225.99,409.0,36862.82,2014
태양광,충청남도,예산군,25,1611.96,409.0,36862.82,2014
태양광,충청남도,천안시 동남구,15,1433.0,409.0,36862.82,2014
태양광,충청남도,천안시 서북구,18,1612.2,409.0,36862.82,2014
태양광,충청남도,청양군,6,662.8,409.0,36862.82,2014
태양광,충청남도,태안군,0,0.0,0.0,0.0,2014
태양광,충청남도,홍성군,12,915.4,409.0,36862.82,2014
태양광,충청북도,괴산군,29,2014.17,322.0,21264.32,2014
태양광,충청북도,단양군,0,0.0,0.0,0.0,2014
태양광,충청북도,보은군,32,2288.17,322.0,21264.32,2014
태양광,충청북도,영동군,5,1894.4,322.0,21264.32,2014
태양광,충청북도,옥천군,62,4348.32,322.0,21264.32,2014
태양광,충청북도,음성군,19,1177.18,322.0,21264.32,2014
태양광,충청북도,제천시,16,790.86,322.0,21264.32,2014
태양광,충청북도,증평군,7,350.5,322.0,21264.32,2014
태양광,충청북도,진천군,10,745.5,322.0,21264.32,2014
태양광,충청북도,청주시 상당구,24,922.5,322.0,21264.32,2014
태양광,충청북도,청주시 서원구,13,735.07,322.0,21264.32,2014
태양광,충청북도,청주시 청원구,21,1251.83,322.0,21264.32,2014
태양광,충청북도,청주시 흥덕구,29,1091.07,322.0,21264.32,2014
태양광,충청북도,충주시,55,3654.75,322.0,21264.32,2014
소수력,강원특별자치도,철원군,0,0.0,0.0,0.0,2014
소수력,강원특별자치도,홍천군,0,0.0,0.0,0.0,2014
소수력,경상북도,영주시,0,0.0,0.0,0.0,2014
소수력,전북특별자치도,순창군,0,0.0,0.0,0.0,2014
풍력,강원특별자치도,강릉시,0,0.0,0.0,0.0,2014
폐기물소각,강원특별자치도,속초시,0,0.0,0.0,0.0,2014
태양광,강원특별자치도,강릉시,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,고성군,5,869.0,61.0,4254.55,2013
태양광,강원특별자치도,동해시,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,삼척시,5,176.25,61.0,4254.55,2013
태양광,강원특별자치도,속초시,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,양구군,21,1824.6,61.0,4254.55,2013
태양광,강원특별자치도,양양군,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,영월군,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,원주시,13,1034.24,61.0,4254.55,2013
태양광,강원특별자치도,인제군,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,철원군,6,91.0,61.0,4254.55,2013
태양광,강원특별자치도,춘천시,11,259.46,61.0,4254.55,2013
태양광,강원특별자치도,태백시,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,화천군,0,0.0,0.0,0.0,2013
태양광,강원특별자치도,횡성군,0,0.0,0.0,0.0,2013
태양광,경기도,가평군,9,409.0,93.0,6433.8,2013
태양광,경기도,고양시 덕양구,0,0.0,0.0,0.0,2013
태양광,경기도,고양시 일산동구,0,0.0,0.0,0.0,2013
태양광,경기도,광명시,0,0.0,0.0,0.0,2013
태양광,경기도,광주시,6,558.0,93.0,6433.8,2013
태양광,경기도,김포시,6,291.0,93.0,6433.8,2013
태양광,경기도,남양주시,6,176.38,93.0,6433.8,2013
태양광,경기도,부천시 소사구,0,0.0,0.0,0.0,2013
태양광,경기도,부천시 원미구,0,0.0,0.0,0.0,2013
태양광,경기도,수원시 장안구,0,0.0,0.0,0.0,2013
태양광,경기도,수원시 팔달구,0,0.0,0.0,0.0,2013
태양광,경기도,시흥시,0,0.0,0.0,0.0,2013
태양광,경기도,안산시 단원구,0,0.0,0.0,0.0,2013
태양광,경기도,안산시 상록구,0,0.0,0.0,0.0,2013
태양광,경기도,안성시,6,195.0,93.0,6433.8,2013
태양광,경기도,양주시,0,0.0,0.0,0.0,2013
태양광,경기도,양평군,6,671.0,93.0,6433.8,2013
태양광,경기도,여주시,0,0.0,0.0,0.0,2013
태양광,경기도,용인시 수지구,0,0.0,0.0,0.0,2013
태양광,경기도,용인시 처인구,6,802.61,93.0,6433.8,2013
태양광,경기도,의정부시,0,0.0,0.0,0.0,2013
태양광,경기도,이천시,8,529.96,93.0,6433.8,2013
태양광,경기도,파주시,10,520.0,93.0,6433.8,2013
태양광,경기도,평택시,7,385.5,93.0,6433.8,2013
태양광,경기도,포천시,7,526.0,93.0,6433.8,2013
태양광,경기도,하남시,0,0.0,0.0,0.0,2013
태양광,경기도,화성시,16,1369.35,93.0,6433.8,2013
태양광,경상남도,거제시,0,0.0,0.0,0.0,2013
태양광,경상남도,거창군,0,0.0,0.0,0.0,2013
태양광,경상남도,고성군,7,346.0,115.0,19976.04,2013
태양광,경상남도,김해시,22,3180.32,115.0,19976.04,2013
태양광,경상남도,남해군,6,141.2,115.0,19976.04,2013
태양광,경상남도,밀양시,5,674.72,115.0,19976.04,2013
태양광,경상남도,사천시,17,1785.72,115.0,19976.04,2013
태양광,경상남도,산청군,7,2172.35,115.0,19976.04,2013
태양광,경상남도,양산시,5,624.0,115.0,19976.04,2013
태양광,경상남도,의령군,0,0.0,0.0,0.0,2013
태양광,경상남도,진주시,7,2179.0,115.0,19976.04,2013
태양광,경상남도,창녕군,7,2341.0,115.0,19976.04,2013
태양광,경상남도,창원시 마산합포구,0,0.0,0.0,0.0,2013
태양광,경상남도,창원시 마산회원구,0,0.0,0.0,0.0,2013
태양광,경상남도,창원시 성산구,0,0.0,0.0,0.0,2013
태양광,경상남도,창원시 의창구,7,348.52,115.0,19976.04,2013
태양광,경상남도,창원시 진해구,0,0.0,0.0,0.0,2013
태양광,경상남도,통영시,0,0.0,0.0,0.0,2013
태양광,경상남도,하동군,9,653.11,115.0,19976.04,2013
